id,title,journal,achievement_level,talent_pool_use,year,doi,paper_url,url,source,source_api_url,first_author_name,corresponding_author_names_json,authors_json,affiliations_json,created_at,updated_at
2381,Sharing Platforms in Emerging Markets: The Role of Human Intermediaries,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2024.1217,https://doi.org/10.1287/msom.2024.1217,https://doi.org/10.1287/msom.2024.1217,crossref,https://doi.org/10.1287/msom.2024.1217,Olufunke Adebola,[],"[{""name"": ""Olufunke Adebola"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Georgia Institute of Technology, Atlanta, Georgia 30332""]}, {""name"": ""Priyank Arora"", ""orcid"": ""https://orcid.org/0000-0002-2187-8352"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Darla Moore School of Business, University of South Carolina, Columbia, South Carolina 29208""]}, {""name"": ""Can Zhang"", ""orcid"": ""https://orcid.org/0000-0003-1989-5097"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Fuqua School of Business, Duke University, Durham, North Carolina 27708""]}]","[""Georgia Institute of Technology, Atlanta, Georgia 30332"", ""Darla Moore School of Business, University of South Carolina, Columbia, South Carolina 29208"", ""Fuqua School of Business, Duke University, Durham, North Carolina 27708""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2375,"Sound of Silence: When to Conceal Attribute Information? The Roles of Consumer Search, Inventory, and Channel Structure",M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2023.0288,https://doi.org/10.1287/msom.2023.0288,https://doi.org/10.1287/msom.2023.0288,crossref,https://doi.org/10.1287/msom.2023.0288,Zihao Chen,[],"[{""name"": ""Zihao Chen"", ""orcid"": ""https://orcid.org/0000-0001-5531-4339"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""School of Management, Xi’an Jiaotong University, Xi’an, Shaanxi 710049, China""]}, {""name"": ""Xingyu Fu"", ""orcid"": ""https://orcid.org/0000-0002-7247-3806"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Marketing, UNSW Business School, University of New South Wales, Sydney, New South Wales 2052, Australia""]}, {""name"": ""Pin Gao"", ""orcid"": ""https://orcid.org/0000-0001-7434-7902"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Data Science, The Chinese University of Hong Kong, Shenzhen, Guangdong 518172, China; and School of Management and Economics, The Chinese University of Hong Kong, Shenzhen, Guangdong 518172, China""]}, {""name"": ""Ying-Ju Chen"", ""orcid"": ""https://orcid.org/0000-0002-5712-1829"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Business and Management (ISOM), Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong""]}]","[""School of Management, Xi’an Jiaotong University, Xi’an, Shaanxi 710049, China"", ""School of Marketing, UNSW Business School, University of New South Wales, Sydney, New South Wales 2052, Australia"", ""School of Data Science, The Chinese University of Hong Kong, Shenzhen, Guangdong 518172, China; and School of Management and Economics, The Chinese University of Hong Kong, Shenzhen, Guangdong 518172, China"", ""School of Business and Management (ISOM), Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2350,Startup Contracting and Entrepreneur-Investor Bargaining,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2024.1228,https://doi.org/10.1287/msom.2024.1228,https://doi.org/10.1287/msom.2024.1228,crossref,https://doi.org/10.1287/msom.2024.1228,Evgeny Kagan,[],"[{""name"": ""Evgeny Kagan"", ""orcid"": ""https://orcid.org/0000-0001-9990-1543"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Carey Business School, Johns Hopkins University, Baltimore, Maryland 21202""]}, {""name"": ""Kyle Hyndman"", ""orcid"": ""https://orcid.org/0000-0003-3666-8734"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Naveen Jindal School of Management, University of Texas at Dallas, Richardson, Texas 75080""]}, {""name"": ""Anyan Qi"", ""orcid"": ""https://orcid.org/0000-0003-2933-8294"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Naveen Jindal School of Management, University of Texas at Dallas, Richardson, Texas 75080""]}]","[""Carey Business School, Johns Hopkins University, Baltimore, Maryland 21202"", ""Naveen Jindal School of Management, University of Texas at Dallas, Richardson, Texas 75080""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2382,Strategic Financing and Information Revelation Amid Market Competition,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2025.0243,https://doi.org/10.1287/msom.2025.0243,https://doi.org/10.1287/msom.2025.0243,crossref,https://doi.org/10.1287/msom.2025.0243,Guoming Lai,[],"[{""name"": ""Guoming Lai"", ""orcid"": ""https://orcid.org/0000-0003-3272-5201"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""McCombs School of Business, The University of Texas, Austin, Texas 78712""]}, {""name"": ""Wenqiang Xiao"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Stern School of Business, New York University, New York, New York 10012""]}, {""name"": ""Xinyi Zhao"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Amazon Advertising, Palo Alto, California 94301""]}]","[""McCombs School of Business, The University of Texas, Austin, Texas 78712"", ""Stern School of Business, New York University, New York, New York 10012"", ""Amazon Advertising, Palo Alto, California 94301""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2364,Supply Chain Nearshoring in Response to Regional Value Content Requirements,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2024.1555,https://doi.org/10.1287/msom.2024.1555,https://doi.org/10.1287/msom.2024.1555,crossref,https://doi.org/10.1287/msom.2024.1555,Jonathan Hsu,[],"[{""name"": ""Jonathan Hsu"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""School of Political Science and Economics, National Taiwan University, Taipei City 106319, Taiwan""]}, {""name"": ""Zhi Li"", ""orcid"": ""https://orcid.org/0000-0001-7869-0265"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Business School, The Chinese University of Hong Kong, Shatin, Hong Kong""]}, {""name"": ""Jing Wu"", ""orcid"": ""https://orcid.org/0000-0002-0153-7710"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Business School, The Chinese University of Hong Kong, Shatin, Hong Kong""]}]","[""School of Political Science and Economics, National Taiwan University, Taipei City 106319, Taiwan"", ""Business School, The Chinese University of Hong Kong, Shatin, Hong Kong""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2387,The Dating Heuristic: A Provably Strong Matching Algorithm for Dating Platforms,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2024.1053,https://doi.org/10.1287/msom.2024.1053,https://doi.org/10.1287/msom.2024.1053,crossref,https://doi.org/10.1287/msom.2024.1053,Ignacio Rios,[],"[{""name"": ""Ignacio Rios"", ""orcid"": ""https://orcid.org/0000-0002-8526-9353"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""School of Management, University of Texas at Dallas, Richardson, Texas 75080""]}, {""name"": ""Alfredo Torrico"", ""orcid"": ""https://orcid.org/0000-0002-9695-9018"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Daniel J. Epstein Department of Industrial and Systems Engineering, University of Southern California, Los Angeles, California 90089""]}]","[""School of Management, University of Texas at Dallas, Richardson, Texas 75080"", ""Daniel J. Epstein Department of Industrial and Systems Engineering, University of Southern California, Los Angeles, California 90089""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2363,"The Economics of Bestsellers: Consumer Search, Sales Ranking, and Social Learning",M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2023.0583,https://doi.org/10.1287/msom.2023.0583,https://doi.org/10.1287/msom.2023.0583,crossref,https://doi.org/10.1287/msom.2023.0583,Wentao Lu,[],"[{""name"": ""Wentao Lu"", ""orcid"": ""https://orcid.org/0000-0001-9338-0441"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Faculty of Business for Science & Technology, School of Management, University of Science and Technology of China, Anhui 230052, China""]}, {""name"": ""Man Yu"", ""orcid"": ""https://orcid.org/0000-0002-5035-8073"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Business and Management, Hong Kong University of Science and Technology, Hong Kong""]}]","[""Faculty of Business for Science & Technology, School of Management, University of Science and Technology of China, Anhui 230052, China"", ""School of Business and Management, Hong Kong University of Science and Technology, Hong Kong""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2370,"The Focal Multinomial Logit Model: Threshold Effects on Consumer Choice, Assortment, Pricing and Estimation",M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2023.0381,https://doi.org/10.1287/msom.2023.0381,https://doi.org/10.1287/msom.2023.0381,crossref,https://doi.org/10.1287/msom.2023.0381,Lei Guan,[],"[{""name"": ""Lei Guan"", ""orcid"": ""https://orcid.org/0000-0002-1236-6718"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""School of Management, Beijing Institute of Technology, Beijing 100081, China""]}, {""name"": ""Kameng Nip"", ""orcid"": ""https://orcid.org/0000-0002-8597-3295"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""College of Management,  Shenzhen University, Shenzhen 518060, China""]}, {""name"": ""Ruxian Wang"", ""orcid"": ""https://orcid.org/0000-0002-0559-8027"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Johns Hopkins Carey Business School, Baltimore, Maryland 21202""]}, {""name"": ""Lianmin Zhang"", ""orcid"": ""https://orcid.org/0000-0002-8626-1847"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Management and Economics,  The Chinese University of Hong Kong, Shenzhen 518172, China""]}]","[""School of Management, Beijing Institute of Technology, Beijing 100081, China"", ""College of Management,  Shenzhen University, Shenzhen 518060, China"", ""Johns Hopkins Carey Business School, Baltimore, Maryland 21202"", ""School of Management and Economics,  The Chinese University of Hong Kong, Shenzhen 518172, China""]",2026-05-23 03:40:13,2026-05-23 03:40:13
787,The Value of Time and Location Commitment for Decentralized Emergency Medical Services,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2025.0324,https://doi.org/10.1287/msom.2025.0324,https://doi.org/10.1287/msom.2025.0324,crossref,https://doi.org/10.1287/msom.2025.0324,Pieter L. van den Berg,[],"[{""name"": ""Pieter L. van den Berg"", ""orcid"": ""https://orcid.org/0000-0002-8550-6769"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Rotterdam School of Management, Erasmus University, 3062PA Rotterdam, Netherlands""]}, {""name"": ""Andre P. Calmon"", ""orcid"": ""https://orcid.org/0000-0002-9017-1625"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Scheller College of Business, Georgia Institute of Technology, Atlanta, Georgia 30332""]}, {""name"": ""Andreas K. Gernert"", ""orcid"": ""https://orcid.org/0000-0002-0497-3526"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Department of Logistics, Kühne Logistics University, 20457 Hamburg, Germany""]}, {""name"": ""Stef Lemmens"", ""orcid"": ""https://orcid.org/0000-0001-7345-6402"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Rotterdam School of Management, Erasmus University, 3062PA Rotterdam, Netherlands""]}, {""name"": ""Maria Rabinovich"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Rescue.co, Nairobi, Kenya""]}, {""name"": ""Gonzalo Romero"", ""orcid"": ""https://orcid.org/0000-0002-5529-3117"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Rotman School of Management, University of Toronto, Toronto, Ontario M5S 3ES, Canada""]}]","[""Rotterdam School of Management, Erasmus University, 3062PA Rotterdam, Netherlands"", ""Scheller College of Business, Georgia Institute of Technology, Atlanta, Georgia 30332"", ""Department of Logistics, Kühne Logistics University, 20457 Hamburg, Germany"", ""Rescue.co, Nairobi, Kenya"", ""Rotman School of Management, University of Toronto, Toronto, Ontario M5S 3ES, Canada""]",2026-05-22 08:50:35,2026-05-23 03:40:13
2367,Trade Credit with Costly Sales Revenue Verification,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2023.0443,https://doi.org/10.1287/msom.2023.0443,https://doi.org/10.1287/msom.2023.0443,crossref,https://doi.org/10.1287/msom.2023.0443,Paola Martin,[],"[{""name"": ""Paola Martin"", ""orcid"": ""https://orcid.org/0000-0002-4621-4835"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Kelley School of Business, Indiana University, Bloomington, Indiana 47405""]}, {""name"": ""Diwakar Gupta"", ""orcid"": ""https://orcid.org/0000-0002-4716-2504"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""McCombs School of Business, University of Texas at Austin, Austin, Texas 78712""]}]","[""Kelley School of Business, Indiana University, Bloomington, Indiana 47405"", ""McCombs School of Business, University of Texas at Austin, Austin, Texas 78712""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2352,"Utilization: Is More Always Better? Zone of Efficiency, Complexity, and Costs of Care",M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2023.0702,https://doi.org/10.1287/msom.2023.0702,https://doi.org/10.1287/msom.2023.0702,crossref,https://doi.org/10.1287/msom.2023.0702,Sriram Thirumalai,[],"[{""name"": ""Sriram Thirumalai"", ""orcid"": ""https://orcid.org/0000-0001-7540-5377"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Neeley School of Business, Texas Christian University, Fort Worth, Texas 76109""]}, {""name"": ""Sarv Devaraj"", ""orcid"": ""https://orcid.org/0000-0001-5760-8162"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Mendoza College of Business, University of Notre Dame, Notre Dame, Indiana 46556""]}]","[""Neeley School of Business, Texas Christian University, Fort Worth, Texas 76109"", ""Mendoza College of Business, University of Notre Dame, Notre Dame, Indiana 46556""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2353,When to Push Ads: Optimal Mobile Ad Campaign Strategy Under Markov Customer Dynamics,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2023.0320,https://doi.org/10.1287/msom.2023.0320,https://doi.org/10.1287/msom.2023.0320,crossref,https://doi.org/10.1287/msom.2023.0320,Guokai Li,[],"[{""name"": ""Guokai Li"", ""orcid"": ""https://orcid.org/0000-0001-7073-9802"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Smith School of Business, Queen’s University, Kingston, Ontario K7L 3N6, Canada""]}, {""name"": ""Pin Gao"", ""orcid"": ""https://orcid.org/0000-0001-7434-7902"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Data Science, School of Management and Economics, The Chinese University of Hong Kong, Shenzhen, Guangdong 518172, China""]}, {""name"": ""Zizhuo Wang"", ""orcid"": ""https://orcid.org/0000-0003-0828-7280"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Data Science, School of Management and Economics, The Chinese University of Hong Kong, Shenzhen, Guangdong 518172, China""]}]","[""Smith School of Business, Queen’s University, Kingston, Ontario K7L 3N6, Canada"", ""School of Data Science, School of Management and Economics, The Chinese University of Hong Kong, Shenzhen, Guangdong 518172, China""]",2026-05-23 03:40:13,2026-05-23 03:40:13
2356,Why Are Customers Averse to Service Chatbots?,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,A1,相关高水平论文锚点,2026,10.1287/msom.2024.1141,https://doi.org/10.1287/msom.2024.1141,https://doi.org/10.1287/msom.2024.1141,crossref,https://doi.org/10.1287/msom.2024.1141,Evgeny Kagan,[],"[{""name"": ""Evgeny Kagan"", ""orcid"": ""https://orcid.org/0000-0001-9990-1543"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Carey Business School, Johns Hopkins University, Baltimore, Maryland 21218""]}, {""name"": ""Maqbool Dada"", ""orcid"": ""https://orcid.org/0000-0002-5256-1446"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Carey Business School, Johns Hopkins University, Baltimore, Maryland 21218""]}, {""name"": ""Brett Hathaway"", ""orcid"": ""https://orcid.org/0000-0002-8454-1036"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Marriott School of Business, Brigham Young University, Provo, Utah 84602""]}]","[""Carey Business School, Johns Hopkins University, Baltimore, Maryland 21218"", ""Marriott School of Business, Brigham Young University, Provo, Utah 84602""]",2026-05-23 03:40:13,2026-05-23 03:40:13
1482,2025 Reviewers and Guest Editors,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2026.acknowledgements.v72.n5,https://doi.org/10.1287/mnsc.2026.acknowledgements.v72.n5,https://openalex.org/W7160593802,openalex,https://openalex.org/W7160593802,,[],[],[],2026-05-23 03:39:51,2026-05-23 03:39:51
101,A Nonparametric Approach with Marginals for Modeling Consumer Choice,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2023.02287,https://doi.org/10.1287/mnsc.2023.02287,https://doi.org/10.1287/mnsc.2023.02287,crossref,https://doi.org/10.1287/mnsc.2023.02287,Yanqiu Ruan,[],"[{""name"": ""Yanqiu Ruan"", ""orcid"": ""https://orcid.org/0000-0002-5409-4634"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Singapore University of Technology and Design, Singapore 487372""]}, {""name"": ""Xiaobo Li"", ""orcid"": ""https://orcid.org/0000-0002-1909-628X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""National University of Singapore, Singapore 117576""]}, {""name"": ""Karthyek Murthy"", ""orcid"": ""https://orcid.org/0000-0003-1071-0981"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Singapore University of Technology and Design, Singapore 487372; and University of Southern California, Los Angeles, California 90089""]}, {""name"": ""Karthik Natarajan"", ""orcid"": ""https://orcid.org/0000-0002-3868-7587"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Singapore University of Technology and Design, Singapore 487372""]}]","[""Singapore University of Technology and Design, Singapore 487372"", ""National University of Singapore, Singapore 117576"", ""Singapore University of Technology and Design, Singapore 487372; and University of Southern California, Los Angeles, California 90089""]",2026-05-22 07:05:50,2026-05-23 03:39:51
55,A Re-Examination of Firm Size and Taxes,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.05865,https://doi.org/10.1287/mnsc.2024.05865,https://doi.org/10.1287/mnsc.2024.05865,crossref,https://doi.org/10.1287/mnsc.2024.05865,Fabio B. Gaertner,[],"[{""name"": ""Fabio B. Gaertner"", ""orcid"": ""https://orcid.org/0000-0002-8232-4361"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Wisconsin School of Business, University of Wisconsin–Madison, Madison, Wisconsin 53706""]}, {""name"": ""Brent Glover"", ""orcid"": ""https://orcid.org/0009-0007-1887-694X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Tepper School of Business, Carnegie Mellon University, Pittsburgh, Pennsylvania 15213""]}, {""name"": ""Oliver Levine"", ""orcid"": ""https://orcid.org/0009-0009-0722-2275"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Wisconsin School of Business, University of Wisconsin–Madison, Madison, Wisconsin 53706""]}]","[""Wisconsin School of Business, University of Wisconsin–Madison, Madison, Wisconsin 53706"", ""Tepper School of Business, Carnegie Mellon University, Pittsburgh, Pennsylvania 15213""]",2026-05-21 14:40:09,2026-05-23 03:39:51
1469,Acquisition-Induced Kill Zones,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.07841,https://doi.org/10.1287/mnsc.2024.07841,https://doi.org/10.1287/mnsc.2024.07841,"openalex,crossref",https://doi.org/10.1287/mnsc.2024.07841,Christopher Teh,"[""Christopher Teh""]","[{""name"": ""Christopher Teh"", ""orcid"": ""https://orcid.org/0000-0002-9273-7581"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Toulouse School of Economics, Toulouse 31000 France""]}, {""name"": ""Dyuti Banerjee"", ""orcid"": ""https://orcid.org/0000-0002-4649-5067"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Monash University, Clayton, Victoria 3800, Australia""]}, {""name"": ""Chengsi Wang"", ""orcid"": ""https://orcid.org/0000-0003-1767-9382"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Monash University, Clayton, Victoria 3800, Australia""]}]","[""Toulouse School of Economics, Toulouse 31000 France"", ""Monash University, Clayton, Victoria 3800, Australia""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1481,An Information-Based Theory of Auditor Switching,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.05977,https://doi.org/10.1287/mnsc.2024.05977,https://doi.org/10.1287/mnsc.2024.05977,"openalex,crossref",https://doi.org/10.1287/mnsc.2024.05977,Mingcherng Deng,"[""Mingcherng Deng""]","[{""name"": ""Mingcherng Deng"", ""orcid"": ""https://orcid.org/0000-0001-6064-3700"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Stan Ross Department of Accountancy, Zicklin School of Business, City University of New York (CUNY) – Baruch College, New York, New York 10010""]}, {""name"": ""Jing Li"", ""orcid"": ""https://orcid.org/0000-0001-8207-7826"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Area of Accounting and Law, Faculty of Business and Economics, The University of Hong Kong, Hong Kong""]}, {""name"": ""Nan Zhou"", ""orcid"": ""https://orcid.org/0000-0003-1265-3087"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Department of Accounting, Lindner College of Business, University of Cincinnati, Cincinnati, Ohio 45221""]}]","[""Stan Ross Department of Accountancy, Zicklin School of Business, City University of New York (CUNY) – Baruch College, New York, New York 10010"", ""Area of Accounting and Law, Faculty of Business and Economics, The University of Hong Kong, Hong Kong"", ""Department of Accounting, Lindner College of Business, University of Cincinnati, Cincinnati, Ohio 45221""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1499,"Analyzing Network Formation Using Big Data Analytics: A Study of Degree Distribution, Clustering Coefficient, Diameter, and Assortativity",MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2023.00475,https://doi.org/10.1287/mnsc.2023.00475,https://openalex.org/W7154740724,openalex,https://openalex.org/W7154740724,Hao Li,"[""Hao Li""]","[{""name"": ""Hao Li"", ""author_id"": null, ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": [""University of Science and Technology of China""]}, {""name"": ""Tianzhuang Xu"", ""author_id"": ""https://openalex.org/A5004261748"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Hong Kong University of Science and Technology"", ""Decision Sciences (United States)"", ""University of Hong Kong""]}, {""name"": ""Jin Qi"", ""author_id"": ""https://openalex.org/A5085313777"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": [""Hong Kong University of Science and Technology"", ""Decision Sciences (United States)"", ""University of Hong Kong""]}, {""name"": ""Y H Chen"", ""author_id"": ""https://openalex.org/A5090560929"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": [""Hong Kong University of Science and Technology""]}]","[""University of Science and Technology of China"", ""Hong Kong University of Science and Technology"", ""Decision Sciences (United States)"", ""University of Hong Kong""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1480,Backfiring AI? AI Deployment in Workplace,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2023.03108,https://doi.org/10.1287/mnsc.2023.03108,https://doi.org/10.1287/mnsc.2023.03108,"openalex,crossref",https://doi.org/10.1287/mnsc.2023.03108,Di Yuan,"[""Di Yuan""]","[{""name"": ""Di Yuan"", ""orcid"": ""https://orcid.org/0000-0002-4002-1514"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Harbert College of Business, Auburn University, Auburn, Alabama 36849""]}, {""name"": ""Manmohan Aseri"", ""orcid"": ""https://orcid.org/0000-0001-6943-2432"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Robert H. Smith School of Business, University of Maryland, College Park, Maryland 20742""]}, {""name"": ""Narayan Ramasubbu"", ""orcid"": ""https://orcid.org/0000-0002-6959-0729"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Joseph M. Katz Graduate School of Business, University of Pittsburgh, Pittsburgh, Pennsylvania 15260""]}]","[""Harbert College of Business, Auburn University, Auburn, Alabama 36849"", ""Robert H. Smith School of Business, University of Maryland, College Park, Maryland 20742"", ""Joseph M. Katz Graduate School of Business, University of Pittsburgh, Pittsburgh, Pennsylvania 15260""]",2026-05-23 03:39:51,2026-05-23 03:39:51
1478,Before the Storm: Firm Policies and Varying Recession Risk,MANAGEMENT SCIENCE,A+,强入库论文锚点,2026,10.1287/mnsc.2024.08861,https://doi.org/10.1287/mnsc.2024.08861,https://doi.org/10.1287/mnsc.2024.08861,"openalex,crossref",https://doi.org/10.1287/mnsc.2024.08861,Ali Kakhbod,"[""Ali Kakhbod""]","[{""name"": ""Ali Kakhbod"", ""orcid"": ""https://orcid.org/0009-0003-8631-4202"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Haas School of Business, University of California, Berkeley, Berkeley, California 94720""]}, {""name"": ""Dmitry Livdan"", ""orcid"": ""https://orcid.org/0000-0001-7014-8754"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Haas School of Business, University of California, Berkeley, Berkeley, California 94720""]}, {""name"": ""Max Reppen"", ""orcid"": ""https://orcid.org/0000-0002-3714-4353"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Questrom School of Business, Boston University, Boston, Massachusetts 02215""]}, {""name"": ""Tarik Umar"", ""orcid"": ""https://orcid.org/0000-0003-1704-0087"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Jesse H. Jones School of Business, Rice University, Houston, Texas 77004""]}]","[""Haas School of Business, University of California, Berkeley, Berkeley, California 94720"", ""Questrom School of Business, Boston University, Boston, Massachusetts 02215"", ""Jesse H. Jones School of Business, Rice University, Houston, Texas 77004""]",2026-05-23 03:39:51,2026-05-23 03:39:51
